created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token,positif,negatif,sentiment_score,sentiment
Mon Jul 24 04:46:45 +0000 2023,1683337902498127874,scan qris aplikasi jenius,0,0,0,0,in,2957535494,1683331511674888192,haigriffinn,https://twitter.com/haigriffinn/status/1683337902498127874,"['scan', 'qris', 'aplikasi', 'jenius']",1,0,1,Positif
Sun Jul 23 05:02:57 +0000 2023,1682979591558950914,scan qr aplikasi jenius kak logo qris merchantnya kak,2,4,0,0,in,59099171,1678282412466507777,Ditnugro,https://twitter.com/Ditnugro/status/1682979591558950914,"['scan', 'qr', 'aplikasi', 'jenius', 'kak', 'logo', 'qris', 'merchantnya', 'kak']",1,0,1,Positif
Sun Jul 23 01:38:59 +0000 2023,1682928261557518336,blu baca bank digital baca beda aplikasi beda akun rek bikin pakai blu baca jenis kayak jenius bank jago sea bank dan lain lain,0,0,0,0,in,1296769493889253376,1682924741622116352,_asiandolcelate,https://twitter.com/_asiandolcelate/status/1682928261557518336,"['blu', 'baca', 'bank', 'digital', 'baca', 'beda', 'aplikasi', 'beda', 'akun', 'rek', 'bikin', 'pakai', 'blu', 'baca', 'jenis', 'kayak', 'jenius', 'bank', 'jago', 'sea', 'bank', 'dan lain lain']",1,2,-1,Negatif
Sat Jul 22 10:51:48 +0000 2023,1682704996050292736,jenius bisabisanyaa salah kirim alamat alamat kali aplikasi tak benar aduh,0,1,0,0,in,989959750187036673,1682704996050292736,waskiwsn,https://twitter.com/waskiwsn/status/1682704996050292736,"['jenius', 'bisabisanyaa', 'salah', 'kirim', 'alamat', 'alamat', 'kali', 'aplikasi', 'tak benar', 'aduh']",1,2,-1,Negatif
Thu Jul 20 10:02:00 +0000 2023,1681967685200912385,belanja butuh hari pakai gomart untung top up gopay pakai aplikasi jenius by btpn mudahpakaiprima,0,0,0,1,in,170666404,1681967685200912385,jaringanprima,https://twitter.com/jaringanprima/status/1681967685200912385,"['belanja', 'butuh', 'hari', 'pakai', 'gomart', 'untung', 'top up', 'gopay', 'pakai', 'aplikasi', 'jenius', 'by', 'btpn', 'mudahpakaiprima']",2,0,2,Positif
Thu Jul 20 05:19:10 +0000 2023,1681896509061881856,by the way super kentaki fried chicken ribu bayar tinggal scan qris aplikasi super pakai kartu kredit jenius jugaaaaaa bookmark orang cek coxrmrzauiu info lengkap cobmfccgcgm,2,3,2,68,in,992790872600162305,1681891751513186304,skipberat,https://twitter.com/skipberat/status/1681896509061881856,"['by the way', 'super', 'kentaki fried chicken', 'ribu', 'bayar', 'tinggal', 'scan', 'qris', 'aplikasi', 'super', 'pakai', 'kartu', 'kredit', 'jenius', 'jugaaaaaa', 'bookmark', 'orang', 'cek', 'coxrmrzauiu', 'info', 'lengkap', 'cobmfccgcgm']",2,1,1,Positif
Wed Jul 19 11:43:58 +0000 2023,1681630957995163648,tidak ya scan aplikasi jenius promonya,0,1,0,0,in,105714755,1681577619119276033,Widino,https://twitter.com/Widino/status/1681630957995163648,"['tidak ya', 'scan', 'aplikasi', 'jenius', 'promonya']",1,0,1,Positif
Wed Jul 19 10:26:44 +0000 2023,1681611524048318465,qris aplikasi jenius,0,1,0,0,lt,70670349,1681577619119276033,dodi_bodi,https://twitter.com/dodi_bodi/status/1681611524048318465,"['qris', 'aplikasi', 'jenius']",1,0,1,Positif
Wed Jul 19 10:24:36 +0000 2023,1681610984451100674,beli tukar mata uang asing aplikasi jenius comqfuhzgo,0,0,0,1,in,23343960,1681610984451100674,kompascom,https://twitter.com/kompascom/status/1681610984451100674,"['beli', 'tukar', 'mata', 'uang', 'asing', 'aplikasi', 'jenius', 'comqfuhzgo']",1,1,0,Netral
Wed Jul 19 08:25:49 +0000 2023,1681581091591954432,bayar pakai scan qris aplikasi jenius kasir harga ubah pas bayar cashback gue coba kentaki fried chicken aeon mal bsd promonya laku store kentaki fried chicken cokhqdahem,4,3,12,74,in,105714755,1681577619119276033,Widino,https://twitter.com/Widino/status/1681581091591954432,"['bayar', 'pakai', 'scan', 'qris', 'aplikasi', 'jenius', 'kasir', 'harga', 'ubah', 'pas', 'bayar', 'cashback', 'gue', 'coba', 'kentaki fried chicken', 'aeon', 'mal', 'bsd', 'promonya', 'laku', 'store', 'kentaki fried chicken', 'cokhqdahem']",1,0,1,Positif
Wed Jul 19 03:12:32 +0000 2023,1681502254531252225,kak pakai qris apa pas bayar aplikasi jenius fitur scan qris,0,1,0,0,in,1168668637,1681276389897703429,soursadlys,https://twitter.com/soursadlys/status/1681502254531252225,"['kak', 'pakai', 'qris', 'apa', 'pas', 'bayar', 'aplikasi', 'jenius', 'fitur', 'scan', 'qris']",1,0,1,Positif
Tue Jul 18 04:03:37 +0000 2023,1681152720722595841,by the way promonya tinggal scan qris aplikasi jenius pakai kartu kredit jenius gengs promonya laku tanggal juli tanggal agustus next step siap bahan,0,2,1,13,in,550173276,1681151322744328197,insecuristy,https://twitter.com/insecuristy/status/1681152720722595841,"['by the way', 'promonya', 'tinggal', 'scan', 'qris', 'aplikasi', 'jenius', 'pakai', 'kartu', 'kredit', 'jenius', 'gengs', 'promonya', 'laku', 'tanggal', 'juli', 'tanggal', 'agustus', 'next', 'step', 'siap', 'bahan']",3,0,3,Positif
Sun Jul 16 12:35:30 +0000 2023,1680556764171841539,kabar data warga indonesia bocor jual perintah indonesia ada langkah lanjut wajib verifikasi muka video gerak transaksi aplikasi jenius,0,0,0,0,in,141762784,1680556764171841539,dkmgn,https://twitter.com/dkmgn/status/1680556764171841539,"['kabar', 'data', 'warga', 'indonesia', 'bocor', 'jual', 'perintah', 'indonesia', 'ada', 'langkah', 'lanjut', 'wajib', 'verifikasi', 'muka', 'video', 'gerak', 'transaksi', 'aplikasi', 'jenius']",1,1,0,Netral
Sun Jul 16 10:10:53 +0000 2023,1680520370120536064,alam jenius daftar video call tidak sampai jam akun aktif di dalam aplikasi fitur virtual credit card alternatif paypal fitur,0,0,0,0,in,1587295783837048832,1606272410067648513,Tjahjono33,https://twitter.com/Tjahjono33/status/1680520370120536064,"['alam', 'jenius', 'daftar', 'video', 'call', 'tidak sampai', 'jam', 'akun', 'aktif', 'di dalam', 'aplikasi', 'fitur', 'virtual', 'credit', 'card', 'alternatif', 'paypal', 'fitur']",1,0,1,Positif
Sun Jul 16 03:24:40 +0000 2023,1680418141292351490,terima kasih ajak keliling coba bayar jenius qr top up kartu uang aplikasi jenius coozjqvyfpm,0,0,0,3,in,139982550,1680418141292351490,KokoGiovanni,https://twitter.com/KokoGiovanni/status/1680418141292351490,"['terima', 'kasih', 'ajak', 'keliling', 'coba', 'bayar', 'jenius', 'qr', 'top up', 'kartu', 'uang', 'aplikasi', 'jenius', 'coozjqvyfpm']",2,0,2,Positif
Sat Jul 15 06:20:32 +0000 2023,1680100014176239616,mudah atur keuangankehidupan jenius unduh aplikasi jenius colugctb masuk cashtag dannyrohman kolom referral,0,0,0,0,in,1424438865507454983,1680100014176239616,DCodet21,https://twitter.com/DCodet21/status/1680100014176239616,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'colugctb', 'masuk', 'cashtag', 'dannyrohman', 'kolom', 'referral']",3,0,3,Positif
Fri Jul 14 11:26:32 +0000 2023,1679814631509069825,aplikasi jenius lambat ampun banding baca mobile ocbc octo mobile dan bagai saran bank jenius hadir fitur onoff transaksi internasional card card,0,0,0,1,in,1602632857674952705,1679146286795354113,chansu_iy,https://twitter.com/chansu_iy/status/1679814631509069825,"['aplikasi', 'jenius', 'lambat', 'ampun', 'banding', 'baca', 'mobile', 'ocbc', 'octo', 'mobile', 'dan bagai', 'saran', 'bank', 'jenius', 'hadir', 'fitur', 'onoff', 'transaksi', 'internasional', 'card', 'card']",2,1,1,Positif
Fri Jul 14 07:19:22 +0000 2023,1679752431633326081,aplikasi hapus handphone aktif btpn jenius gunug sahari,0,0,0,0,in,1590001873389465600,1679752431633326081,KalukuNovaris,https://twitter.com/KalukuNovaris/status/1679752431633326081,"['aplikasi', 'hapus', 'handphone', 'aktif', 'btpn', 'jenius', 'gunug', 'sahari']",1,0,1,Positif
Thu Jul 13 16:30:02 +0000 2023,1679528623425089536,pt bank tabung pensiun nasional tbk btpn tanggap edar dana nasabah hilang rekening jenius aplikasi mobile bankingnya sindonews news corhvolkeqe,0,0,0,1,in,231355136,1679528623425089536,SINDOnews,https://twitter.com/SINDOnews/status/1679528623425089536,"['pt', 'bank', 'tabung', 'pensiun', 'nasional', 'tbk', 'btpn', 'tanggap', 'edar', 'dana', 'nasabah', 'hilang', 'rekening', 'jenius', 'aplikasi', 'mobile', 'bankingnya', 'sindonews', 'news', 'corhvolkeqe']",1,1,0,Netral
Thu Jul 13 11:50:58 +0000 2023,1679458392325357568,min henti aplikasi jenius,0,1,0,0,in,776155014,1288755019118862336,HizCollection,https://twitter.com/HizCollection/status/1679458392325357568,"['min', 'henti', 'aplikasi', 'jenius']",1,0,1,Positif
Thu Jul 13 11:48:46 +0000 2023,1679457841097359360,min berhe ti layan jenius aplikasi,0,0,0,0,in,776155014,1678972224089497601,HizCollection,https://twitter.com/HizCollection/status/1679457841097359360,"['min', 'berhe', 'ti', 'layan', 'jenius', 'aplikasi']",1,0,1,Positif
Thu Jul 13 03:38:52 +0000 2023,1679334550609235968,admin pindah aplikasi jenius telepon genggam logout tidak bisa mohon bantu terima kasih,1,2,0,0,in,1123427597608554496,1679334550609235968,ardyamajujaya,https://twitter.com/ardyamajujaya/status/1679334550609235968,"['admin', 'pindah', 'aplikasi', 'jenius', 'telepon genggam', 'logout', 'tidak bisa', 'mohon', 'bantu', 'terima', 'kasih']",1,1,0,Netral
Wed Jul 12 16:00:03 +0000 2023,1679158690321154049,bobol uang rekening jenius aplikasi milik pt bank btpn tbk btpn ulang ramai jagad media sosial media sosial communications daya head bank btpn andrie darusman kembali dana nasabah codbsylbecx,0,0,0,0,in,46693036,1679158690321154049,inilahdotcom,https://twitter.com/inilahdotcom/status/1679158690321154049,"['bobol', 'uang', 'rekening', 'jenius', 'aplikasi', 'milik', 'pt', 'bank', 'btpn', 'tbk', 'btpn', 'ulang', 'ramai', 'jagad', 'media sosial', 'media', 'sosial', 'communications', 'daya', 'head', 'bank', 'btpn', 'andrie', 'darusman', 'kembali', 'dana', 'nasabah', 'codbsylbecx']",2,3,-1,Negatif
Wed Jul 12 04:09:35 +0000 2023,1678979893516976128,nasabah jenius hilang uang notifikasi aplikasi btn buka suara bisnisupdate baru bisnis text coqdhstcdjd,1,0,0,0,in,759692754985242625,1678979893516976128,kumparan,https://twitter.com/kumparan/status/1678979893516976128,"['nasabah', 'jenius', 'hilang', 'uang', 'notifikasi', 'aplikasi', 'btn', 'buka', 'suara', 'bisnisupdate', 'baru', 'bisnis', 'text', 'coqdhstcdjd']",1,1,0,Netral
Tue Jul 11 12:19:36 +0000 2023,1678740823599628290,bayar tinggal scan qris aplikasi jenius harga ribu lt bayar pakai kartu kredit jenius covatpclypxb,0,1,2,16,in,1080481376623722507,1678740724794392576,senjatanuklir,https://twitter.com/senjatanuklir/status/1678740823599628290,"['bayar', 'tinggal', 'scan', 'qris', 'aplikasi', 'jenius', 'harga', 'ribu', 'lt', 'bayar', 'pakai', 'kartu', 'kredit', 'jenius', 'covatpclypxb']",2,0,2,Positif
Tue Jul 11 05:16:08 +0000 2023,1678634255616823296,pakai qris aplikasi jenius,0,1,0,0,lt,59099171,1678282412466507777,Ditnugro,https://twitter.com/Ditnugro/status/1678634255616823296,"['pakai', 'qris', 'aplikasi', 'jenius']",1,0,1,Positif
Mon Jul 10 14:07:46 +0000 2023,1678405654971666438,kak layan qris aplikasi jenius,0,1,0,1,in,124053465,1678314815411077121,KFCINDONESIA,https://twitter.com/KFCINDONESIA/status/1678405654971666438,"['kak', 'layan', 'qris', 'aplikasi', 'jenius']",1,0,1,Positif
Mon Jul 10 13:07:49 +0000 2023,1678390570623078400,pakai makan kentaki fried chicken super rupiah doang bayar scan qris aplikasi jenius pakai kartu kredit jenius buru cus kentaki fried chicken terdekaaattttt langkahkecilhariini info lengkap covftdtgyb cokxtxhyksxr,3,8,262,97,in,1581884899560423424,1678390570623078400,berburusales,https://twitter.com/berburusales/status/1678390570623078400,"['pakai', 'makan', 'kentaki fried chicken', 'super', 'rupiah', 'doang', 'bayar', 'scan', 'qris', 'aplikasi', 'jenius', 'pakai', 'kartu', 'kredit', 'jenius', 'buru', 'cus', 'kentaki fried chicken', 'terdekaaattttt', 'langkahkecilhariini', 'info', 'lengkap', 'covftdtgyb', 'cokxtxhyksxr']",3,1,2,Positif
Mon Jul 10 12:27:20 +0000 2023,1678380383552016384,aplikasi gmail k yahoo k shopee k akulaku k jenius k alfagift k maxim k starbucks k netflix k sociolla k spotify k tokopedia k youtube k bukalapak k kopi kenang k,0,0,0,0,cs,906182449926881280,1678380193239683075,w0nyounie,https://twitter.com/w0nyounie/status/1678380383552016384,"['aplikasi', 'gmail', 'k', 'yahoo', 'k', 'shopee', 'k', 'akulaku', 'k', 'jenius', 'k', 'alfagift', 'k', 'maxim', 'k', 'starbucks', 'k', 'netflix', 'k', 'sociolla', 'k', 'spotify', 'k', 'tokopedia', 'k', 'youtube', 'k', 'bukalapak', 'k', 'kopi', 'kenang', 'k']",1,0,1,Positif
Mon Jul 10 05:58:02 +0000 2023,1678282412466507777,promo kentaki fried chicken pakai qr aplikasi jenius harga normal couniozccj,2,4,0,1,in,59099171,1678282412466507777,Ditnugro,https://twitter.com/Ditnugro/status/1678282412466507777,"['promo', 'kentaki fried chicken', 'pakai', 'qr', 'aplikasi', 'jenius', 'harga', 'normal', 'couniozccj']",2,0,2,Positif
Sun Jul 09 00:36:03 +0000 2023,1677838995005526017,pakai jenius aman tidak pernah ngelink aplikasi biar payment mudah adminnya ribu tak tutup tidak worth it aplikasi lambat banget bikin ngucap,0,2,0,0,in,150989981,1677837874408873984,ayaslrst,https://twitter.com/ayaslrst/status/1677838995005526017,"['pakai', 'jenius', 'aman', 'tidak pernah', 'ngelink', 'aplikasi', 'biar', 'payment', 'mudah', 'adminnya', 'ribu', 'tak tutup', 'tidak worth', 'it', 'aplikasi', 'lambat', 'banget', 'bikin', 'ngucap']",3,2,1,Positif
Sat Jul 08 19:50:33 +0000 2023,1677767146758356992,suka balik aplikasi jenius klik aplikasi bardi aplikasi bardi aplikasi jenius,0,0,0,0,in,549229502,1677767146758356992,Markkus56,https://twitter.com/Markkus56/status/1677767146758356992,"['suka', 'balik', 'aplikasi', 'jenius', 'klik', 'aplikasi', 'bardi', 'aplikasi', 'bardi', 'aplikasi', 'jenius']",2,1,1,Positif
Fri Jul 07 10:10:25 +0000 2023,1677258763642994690,alami jenius tiba tiba transaksi australia surat tulis hardcopy jenius klaim visa uang malas buat aplikasi digital complain hardcopy biar tidak balik uang,0,0,0,0,in,1040281509238726656,1676611276875657217,BagioOpo,https://twitter.com/BagioOpo/status/1677258763642994690,"['alami', 'jenius', 'tiba tiba', 'transaksi', 'australia', 'surat', 'tulis', 'hardcopy', 'jenius', 'klaim', 'visa', 'uang', 'malas', 'buat', 'aplikasi', 'digital', 'complain', 'hardcopy', 'biar', 'tidak balik', 'uang']",2,1,1,Positif
Thu Jul 06 14:03:49 +0000 2023,1676955112873529345,tidak saya pakai jenius aplikasi lambat berat ribet,0,0,0,0,in,2916158858,1676611276875657217,nurrohmat_m,https://twitter.com/nurrohmat_m/status/1676955112873529345,"['tidak saya', 'pakai', 'jenius', 'aplikasi', 'lambat', 'berat', 'ribet']",1,3,-2,Negatif
Thu Jul 06 04:33:30 +0000 2023,1676811585023778816,dana taruh flexi saver aman bang taruh saldo utama kartu card kait belanja pas transaksi ribet lambat aplikasi jenius tidak jarang error aplikasi pas proses,0,0,0,0,in,83985089,1676611276875657217,Bagusatria1,https://twitter.com/Bagusatria1/status/1676811585023778816,"['dana', 'taruh', 'flexi', 'saver', 'aman', 'bang', 'taruh', 'saldo', 'utama', 'kartu', 'card', 'kait', 'belanja', 'pas', 'transaksi', 'ribet', 'lambat', 'aplikasi', 'jenius', 'tidak jarang', 'error', 'aplikasi', 'pas', 'proses']",2,2,0,Netral
Wed Jul 05 23:49:37 +0000 2023,1676740145964535808,jenius temu cerita teman hilang saldo aplikasi dna,0,0,0,0,in,1540945789458841601,1676611276875657217,AlFatihHita20,https://twitter.com/AlFatihHita20/status/1676740145964535808,"['jenius', 'temu', 'cerita', 'teman', 'hilang', 'saldo', 'aplikasi', 'dna']",1,1,0,Netral
Wed Jul 05 23:19:59 +0000 2023,1676732687112097794,alami transaksi pakai asal sg sepakat lot aplikasi normal aman krusial pakai jenius masuk saldo minimal bayar apps,0,0,0,1,in,875619429135953921,1676611276875657217,deddyhuang_,https://twitter.com/deddyhuang_/status/1676732687112097794,"['alami', 'transaksi', 'pakai', 'asal', 'sg', 'sepakat', 'lot', 'aplikasi', 'normal', 'aman', 'krusial', 'pakai', 'jenius', 'masuk', 'saldo', 'minimal', 'bayar', 'apps']",2,0,2,Positif
Wed Jul 05 22:12:51 +0000 2023,1676715792325570560,jenius fitur blokir kartu tidak mas guna jenius tutup akun aplikasi lambat biaya admin ribu isu kayak,0,1,0,0,in,391451626,1676611276875657217,nobitoool,https://twitter.com/nobitoool/status/1676715792325570560,"['jenius', 'fitur', 'blokir', 'kartu', 'tidak mas', 'guna', 'jenius', 'tutup', 'akun', 'aplikasi', 'lambat', 'biaya', 'admin', 'ribu', 'isu', 'kayak']",2,3,-1,Negatif
Wed Jul 05 06:23:28 +0000 2023,1676476872434282496,mudah atur keuangankehidupan jenius unduh aplikasi jenius cokvnthuole masuk cashtag rubiarmoko kolom referral,0,0,0,0,in,535563760,1676476872434282496,DhenRubhy,https://twitter.com/DhenRubhy/status/1676476872434282496,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'cokvnthuole', 'masuk', 'cashtag', 'rubiarmoko', 'kolom', 'referral']",3,0,3,Positif
Tue Jul 04 10:45:35 +0000 2023,1676180450551947264,aplikasi asuka malas urus jenius bikin jago,0,0,0,0,in,1008656482999472128,1676180450551947264,paclitaxhit,https://twitter.com/paclitaxhit/status/1676180450551947264,"['aplikasi', 'asuka', 'malas', 'urus', 'jenius', 'bikin', 'jago']",1,1,0,Netral
Mon Jul 03 15:12:18 +0000 2023,1675885180505169923,di sini pakai jenius sea bank tabung tidak ya tabung aplikasi takut tidak aman saran tabung aman jangka terima kasih,0,2,2,2,in,4124603532,1675885180505169923,pfa2411,https://twitter.com/pfa2411/status/1675885180505169923,"['di sini', 'pakai', 'jenius', 'sea', 'bank', 'tabung', 'tidak ya', 'tabung', 'aplikasi', 'takut', 'tidak aman', 'saran', 'tabung', 'aman', 'jangka', 'terima kasih']",2,2,0,Netral
Sun Jul 02 05:05:28 +0000 2023,1675370080778190849,aman bawa an aplikasi jenius fitur blokir permanen,0,0,0,0,in,3805525334,1675357536835477504,poetralr13,https://twitter.com/poetralr13/status/1675370080778190849,"['aman', 'bawa', 'an', 'aplikasi', 'jenius', 'fitur', 'blokir', 'permanen']",2,1,1,Positif
Sat Jul 01 20:30:50 +0000 2023,1675240568774086656,tidak pernah aplikasi jenius tidak sengaja uninstal instal tidak bisa login sesi center point suruh tunggu kerja bikin pusing ribet banget urus akun,1,2,0,0,in,1590960826953117696,1671715940634075136,FitriahSinaga1,https://twitter.com/FitriahSinaga1/status/1675240568774086656,"['tidak pernah', 'aplikasi', 'jenius', 'tidak sengaja', 'uninstal', 'instal', 'tidak bisa', 'login', 'sesi', 'center', 'point', 'suruh', 'tunggu', 'kerja', 'bikin', 'pusing', 'ribet', 'banget', 'urus', 'akun']",1,4,-3,Negatif
Sat Jul 01 20:26:02 +0000 2023,1675239358704803840,tidak pernah aplikasi jenius tidak sengaja uninstal instal tidak bisa login sesi center point suruh tunggu kerja bikin pusing ribet banget,0,0,0,0,in,1590960826953117696,1671715940634075136,FitriahSinaga1,https://twitter.com/FitriahSinaga1/status/1675239358704803840,"['tidak pernah', 'aplikasi', 'jenius', 'tidak sengaja', 'uninstal', 'instal', 'tidak bisa', 'login', 'sesi', 'center', 'point', 'suruh', 'tunggu', 'kerja', 'bikin', 'pusing', 'ribet', 'banget']",1,4,-3,Negatif
Sat Jul 01 04:11:02 +0000 2023,1674993991899807744,aplikasi jenius tidak ada opsi kartu kredit apply kartu kredit jenius codndlikofpj,0,0,0,0,in,1496882921499955205,1674993991899807744,milkyfurbaby,https://twitter.com/milkyfurbaby/status/1674993991899807744,"['aplikasi', 'jenius', 'tidak ada', 'opsi', 'kartu', 'kredit', 'apply', 'kartu', 'kredit', 'jenius', 'codndlikofpj']",2,1,1,Positif
Mon Aug 28 21:02:18 +0000 2023,1696266983640351051,note aplikasi jenius baru,0,1,0,0,in,937956920,1696266749703045596,jemikanegara,https://twitter.com/jemikanegara/status/1696266983640351051,"['note', 'aplikasi', 'jenius', 'baru']",1,0,1,Positif
Mon Aug 28 14:50:30 +0000 2023,1696173418008174752,halo handphone mati pakai perangkat tidak bisa login aplikasi jenius perangkat solusi terima kasih,0,0,0,1,in,211558976,1696173418008174752,magnavox_,https://twitter.com/magnavox_/status/1696173418008174752,"['halo', 'handphone', 'mati', 'pakai', 'perangkat', 'tidak bisa', 'login', 'aplikasi', 'jenius', 'perangkat', 'solusi', 'terima kasih']",1,2,-1,Negatif
Mon Aug 28 05:10:35 +0000 2023,1696027477213388846,pakai kurang sudah taun detik bantu pas kemarin malaysia mudah banget top up aplikasi grab kurs rupiah ringgit tidak jauh beda uang exchange bandung coba pakai publik bus,0,1,0,0,in,476774544,1696027477213388846,deni_setiawand,https://twitter.com/deni_setiawand/status/1696027477213388846,"['pakai', 'kurang sudah', 'taun', 'detik', 'bantu', 'pas', 'kemarin', 'malaysia', 'mudah', 'banget', 'top up', 'aplikasi', 'grab', 'kurs', 'rupiah', 'ringgit', 'tidak jauh', 'beda', 'uang', 'exchange', 'bandung', 'coba', 'pakai', 'publik', 'bus']",1,1,0,Netral
Mon Aug 28 05:04:46 +0000 2023,1696026011308298659,transfer antarbank jenius baca aplikasi langsung masuk rekening terima real time tidak ya,6,10,0,0,in,716160799,1695766588962869292,LuciferInChaos,https://twitter.com/LuciferInChaos/status/1696026011308298659,"['transfer', 'antarbank', 'jenius', 'baca', 'aplikasi', 'langsung', 'masuk', 'rekening', 'terima', 'real', 'time', 'tidak ya']",1,0,1,Positif
Fri Aug 25 18:59:04 +0000 2023,1695148806898381252,jadi isi saldo cek jenius saldo masuk transaksi saldo isi rekan kukuh data aplikasi jenius jelek,0,1,0,0,in,1480798242451247106,1691644897437372884,Onechung23,https://twitter.com/Onechung23/status/1695148806898381252,"['jadi', 'isi', 'saldo', 'cek', 'jenius', 'saldo', 'masuk', 'transaksi', 'saldo', 'isi', 'rekan', 'kukuh', 'data', 'aplikasi', 'jenius', 'jelek']",3,2,1,Positif
Wed Aug 23 06:16:13 +0000 2023,1694232054035251425,geng mesti scan qris aplikasi jenius biar promo kentaki fried chicken ribu pakai baju kerja lanyard latih mbamasnya iba ekstra diskon tidak ada pokok buru lewat promo jenius maksi kentaki fried chicken,2,3,0,78,in,1125520077984419840,1694228094243266915,pengwinningg,https://twitter.com/pengwinningg/status/1694232054035251425,"['geng', 'mesti', 'scan', 'qris', 'aplikasi', 'jenius', 'biar', 'promo', 'kentaki fried chicken', 'ribu', 'pakai', 'baju', 'kerja', 'lanyard', 'latih', 'mbamasnya', 'iba', 'ekstra', 'diskon', 'tidak ada', 'pokok', 'buru', 'lewat', 'promo', 'jenius', 'maksi', 'kentaki fried chicken']",6,1,5,Positif
Wed Aug 23 06:06:47 +0000 2023,1694229679941755301,biar duit tidak habis makeup kunyah lipstick mending kentaki fried chicken antre iya abistu langsung scan qris aplikasi bisik masmba kfcnya mbamas budak korporat promo jenius cofeuvfcdyi,5,3,4,176,in,1125520077984419840,1694228094243266915,pengwinningg,https://twitter.com/pengwinningg/status/1694229679941755301,"['biar', 'duit', 'tidak habis', 'makeup', 'kunyah', 'lipstick', 'mending', 'kentaki fried chicken', 'antre', 'iya', 'abistu', 'langsung', 'scan', 'qris', 'aplikasi', 'bisik', 'masmba', 'kfcnya', 'mbamas', 'budak', 'korporat', 'promo', 'jenius', 'cofeuvfcdyi']",2,1,1,Positif
Wed Aug 23 03:30:45 +0000 2023,1694190411504587213,bobol rekening jenius aplikasi digital milik pt bank btpn tbk cuat perhati serius persero tingkat aman layan aman nasabah cosfqowdn zayyan cek wa gibran nobita colptfahdcvp,0,0,0,0,in,137900895,1694190411504587213,infobanknews,https://twitter.com/infobanknews/status/1694190411504587213,"['bobol', 'rekening', 'jenius', 'aplikasi', 'digital', 'milik', 'pt', 'bank', 'btpn', 'tbk', 'cuat', 'perhati', 'serius', 'persero', 'tingkat', 'aman', 'layan', 'aman', 'nasabah', 'cosfqowdn', 'zayyan', 'cek', 'wa', 'gibran', 'nobita', 'colptfahdcvp']",3,0,3,Positif
Wed Aug 23 02:29:50 +0000 2023,1694175081419985201,tidak bisa link device aplikasi jenius,1,2,0,0,in,1689639468,1694175081419985201,leo_chelseafc,https://twitter.com/leo_chelseafc/status/1694175081419985201,"['tidak bisa', 'link', 'device', 'aplikasi', 'jenius']",1,1,0,Netral
Tue Aug 22 12:00:50 +0000 2023,1693956389851521436,promo super kentaki fried chicken pakai jenius ribu tinggal bilang kasir bayar pakai scan qris aplikasi jenius agustus pap,0,3,3,6,in,614421259,1693956389851521436,FFOODFESS,https://twitter.com/FFOODFESS/status/1693956389851521436,"['promo', 'super', 'kentaki fried chicken', 'pakai', 'jenius', 'ribu', 'tinggal', 'bilang', 'kasir', 'bayar', 'pakai', 'scan', 'qris', 'aplikasi', 'jenius', 'agustus', 'pap']",3,0,3,Positif
Tue Aug 22 07:13:06 +0000 2023,1693883978774933945,halo jen kantor kokas pindah benar aplikasi jenius,0,1,0,0,in,231835706,1693883978774933945,r_danny19,https://twitter.com/r_danny19/status/1693883978774933945,"['halo', 'jen', 'kantor', 'kokas', 'pindah', 'benar', 'aplikasi', 'jenius']",2,0,2,Positif
Mon Aug 21 16:35:31 +0000 2023,1693663128259809422,transaksi subs aplikasi negeri pakai jago jenius admin lepas tidak perlu cc,1,1,0,3,in,1624409316559327233,1693574376346841204,RIarsenal17,https://twitter.com/RIarsenal17/status/1693663128259809422,"['transaksi', 'subs', 'aplikasi', 'negeri', 'pakai', 'jago', 'jenius', 'admin', 'lepas', 'tidak perlu', 'cc']",1,2,-1,Negatif
Mon Aug 21 13:50:27 +0000 2023,1693621590943047826,for your information tidak butuh cc subs aplikasi transaksi online negeri vcc bank jago jenius risiko fraudovercharge topupisi saldo transaksi pakai cc tagih bengkak langsung dicharge,0,3,1,1,in,101382050,1693574376346841204,nandareynaldi,https://twitter.com/nandareynaldi/status/1693621590943047826,"['for your information', 'tidak butuh', 'cc', 'subs', 'aplikasi', 'transaksi', 'online', 'negeri', 'vcc', 'bank', 'jago', 'jenius', 'risiko', 'fraudovercharge', 'topupisi', 'saldo', 'transaksi', 'pakai', 'cc', 'tagih', 'bengkak', 'langsung', 'dicharge']",1,2,-1,Negatif
Mon Aug 21 10:38:20 +0000 2023,1693573240323752232,coba aplikasi nyediain bayar qris ribet kayak jenius bayar masuk password account iya password pin ribet ngetiknya proses bayar,0,0,0,0,in,1085050570925174784,1693573240323752232,igavene__,https://twitter.com/igavene__/status/1693573240323752232,"['coba', 'aplikasi', 'nyediain', 'bayar', 'qris', 'ribet', 'kayak', 'jenius', 'bayar', 'masuk', 'password', 'account', 'iya', 'password', 'pin', 'ribet', 'ngetiknya', 'proses', 'bayar']",1,2,-1,Negatif
